time,npos,epos,h,alpha,beta,phi,theta,psi,p,q,r,TAS,ail,ele,rud,thrust,ail_cmd,ele_cmd,rud_cmd,thrust_cmd,vn,ve,vh,mu,chi,nx,ny,nz,nx_ref,ny_ref,nz_ref,Fx,Fy,Fz,Mx,My,Mz,lon,lat,lef,lef_cmd,Cz,delta_Cz_lef,Czq,delta_Czq_lef,Cm,delta_Cm_lef,Cmq,delta_Cmq_lef,delta_Cm,delta_Cm_ds,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
3.900000,778.994088,48.133410,4982.035440,3.719283,-0.046752,44.021504,-0.771843,11.730158,10.416869,5.919809,3.271558,200.855752,21.500000,-6.619460,2.991154,27767.059388,21.500000,-6.619460,2.991154,27767.059388,199.126755,31.924023,-12.023983,-3.431993,9.108159,0.215240,0.116922,-1.227956,0.228710,0.811787,-0.508942,-8139.731562,10661.923652,-111975.188923,-169668.094728,59662.036133,-45095.168634,122.425506,31.432017,0.000000,0.000000,-0.224939,-0.064481,-30.243857,-0.813327,0.014279,0.036006,-5.457684,0.264877,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
19581,-0.775940,118.167291,14.824761,3.782060,200.922329,21.500000,-1.693429,4.142388,4186.609607,21.500000,-1.693429,4.142388,4186.609607,198.776342,-1.288954,-33.771462,-9.676331,-0.371526,-0.024180,0.151887,-1.322242,0.094564,-0.113270,-0.365376,-6391.512476,13850.273766,-120572.954615,-226087.017659,-13720.484713,-54125.797200,122.425006,31.432161,0.000000,0.000000,-0.204401,-0.066322,-30.065350,-0.474165,-0.037037,0.035350,-5.463039,0.261307,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.100000,814.845505,0.467446,4925.304506,4.282953,-0.196066,-3.718521,-5.301861,-0.650240,17.024662,14.106712,-3.662702,200.998599,-21.500000,1.144664,-2.909442,12339.729635,-21.500000,1.144664,-2.909442,12339.729635,200.748383,-1.987454,-33.914269,-9.713922,-0.567223,0.100536,-0.094373,-1.797211,0.192939,-0.158950,-0.803586,-3172.031754,-8605.679992,-163884.572372,158790.463141,-52002.408729,4210.808705,-0.510650,-6471.780753,-141.653477,-100397.615120,172852.763733,20935.428968,24844.150429,122.424919,31.432421,0.000000,0.000000,-0.245507,-0.062649,-30.204774,-0.739070,-0.026838,0.035978,-5.458857,0.264095,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.200000,843.707344,-8.534017,4980.144042,2.921528,-0.981421,-53.944608,-0.504132,-4.500114,75.942293,-2.972372,-0.962793,199.495760,-8.520823,-2.337735,1.096329,6106.710646,-8.520823,-2.337735,1.096329,6106.710646,199.103552,-9.439707,-10.504206,-3.018235,-2.714420,-0.013925,0.054835,-0.985205,-0.005126,-0.753582,-0.396660,-7376.503252,5000.309251,-89839.098518,32414.524529,16449.301727,-2068.400784,122.424910,31.432600,0.000000,0.000000,-0.205931,-0.064774,-30.084306,-0.510181,-0.030325,0.035497,-5.462471,0.261686,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.300000,863.617699,-9.477988,4979.093621,2.642667,-0.710736,-46.362493,-0.767950,-4.333932,90.361696,-2.026551,-0.587803,199.483598,21.500000,-1.412295,0.892449,1807.523090,21.500000,-1.412295,0.892449,1807.523090,199.873979,-10.161659,-10.858469,-3.120317,-2.910431,-0.059923,0.129781,-0.962843,-0.046521,-0.593874,-0.272812,-7271.839621,11834.508396,-87799.996899,-209693.271610,3611.461918,-39380.330303,122.424900,31.432780,0.000000,0.000000,-0.194381,-0.066159,-30.028533,-0.404214,-0.040279,0.035249,-5.464144,0.260571,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.400000,883.605097,-10.494154,4978.007774,2.476685,-0.403877,-37.337860,-0.957713,-4.242696,-3.390566,-2.092865,-4.449615,199.433153,-4.835884,-0.802760,-3.196900,235.807835,-4.835884,-0.802760,-3.196900,235.807835,200.649016,-10.727230,-11.133778,-3.200322,-3.060271,-0.076459,-0.027207,-0.940872,-0.059744,-0.633636,-0.145910,-7207.944477,-2480.971856,-85796.475228,36312.410481,-3990.724615,20366.667081,122.424890,31.432960,0.000000,0.000000,-0.187923,-0.067259,-29.995337,-0.341140,-0.046769,0.035082,-5.465140,0.259907,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.500000,903.669998,-11.566877,4976.894397,2.226548,-0.154241,-37.672892,-1.395439,-4.468716,12.924432,-2.369477,-2.841066,199.373289,3.438024,-0.520751,-2.295531,41.982211,3.438024,-0.520751,-2.295531,41.982211,199.818579,-11.270574,-11.370138,-3.269317,-3.228292,-0.082004,-0.005955,-0.883171,-0.057651,-0.616927,-0.091893,-7519.788920,-543.038903,-80534.827098,-36456.873470,-7100.610427,6813.250493,122.424878,31.433140,0.000000,0.000000,-0.172990,-0.068466,-29.945310,-0.246088,-0.050089,0.034856,-5.466641,0.258906,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.600000,923.651856,-12.693934,4975.757383,1.969004,0.004957,-36.376777,-1.756058,-4.552977,-3.289114,-2.973526,-2.598042,199.315206,-2.353283,-0.514649,-2.343194,11.533661,-2.353283,-0.514649,-2.343194,11.533661,199.305379,-11.768805,-11.644587,-3.349297,-3.379341,-0.087971,-0.036946,-0.808532,-0.057327,-0.629760,-0.003776,-8033.490771,-3369.012484,-73728.610819,16040.846298,-6273.452671,16138.130745,122.424867,31.433320,0.000000,0.000000,-0.155287,-0.069476,-29.893801,-0.148222,-0.050631,0.034636,-5.468186,0.257876,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.700000,943.582394,-13.870815,4974.592924,1.671941,0.075147,-36.704830,-2.149912,-4.584709,3.962967,-3.434318,-1.417122,199.259015,0.783779,-0.569512,-1.363155,2.226964,0.783779,-0.569512,-1.363155,2.226964,198.930548,-12.248381,-11.998076,-3.452066,-3.523319,-0.094651,-0.019401,-0.723671,-0.057137,-0.616673,0.077490,-8633.289742,-1769.128307,-65990.288802,-10842.258347,-4820.971691,7383.737857,122.424854,31.433500,0.000000,0.000000,-0.134550,-0.070168,-29.834388,-0.035338,-0.050664,0.034408,-5.469968,0.256688,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.800000,963.475449,-15.095653,4973.393117,1.350778,0.054085,-36.312053,-2.510407,-4.494180,-0.825838,-3.809169,-0.979841,199.204533,-0.909943,-0.677700,-0.937414,0.333370,-0.909943,-0.677700,-0.937414,0.333370,198.664191,-12.669816,-12.407527,-3.571000,-3.649099,-0.102186,-0.018228,-0.632910,-0.058385,-0.609843,0.172120,-9318.460811,-1662.216082,-57713.963510,5613.417538,-2770.536836,7008.227647,122.424841,31.433679,0.000000,0.000000,-0.111592,-0.071120,-29.770156,0.086704,-0.050190,0.034157,-5.471895,0.255403,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
4.900000,983.341868,-16.362634,4972.152364,1.019165,-0.022172,-36.401568,-2.875351,-4.347080,1.720036,-4.017573,-0.474998,199.150765,21.500000,-7.090106,-0.405327,56669.980728,21.500000,-7.090106,-0.405327,56669.980728,198.457578,-13.038563,-12.891484,-3.711482,-3.758902,0.463974,0.074653,-0.332365,0.514137,-0.518041,0.471500,-14361.000226,6807.445146,-30307.763245,-165662.393365,79876.524307,-29286.561732,122.424828,31.433858,0.000000,0.000000,-0.032934,-0.072109,-29.703833,0.212717,0.014707,0.033898,-5.473885,0.254077,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.000000,1003.187626,-17.666491,4970.863215,0.748118,-0.117900,-36.240185,-3.227238,-4.147075,-72.328375,2.028773,-3.579945,199.663526,-10.878480,-3.513404,-3.050682,9997.922200,-10.878480,-3.513404,-3.050682,9997.922200,198.857281,-13.204970,-13.587518,-3.902113,-3.799106,-0.025094,-0.052477,-0.489169,0.031202,-0.642711,0.316098,-12286.196406,-4785.289225,-44606.436860,119751.994110,27070.256001,27641.583614,122.424814,31.434037,0.000000,0.000000,-0.045499,-0.072711,-29.649624,0.315715,-0.022356,0.033700,-5.475511,0.252992,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.100000,1023.073354,-18.986988,4969.504464,1.025073,-0.035360,-43.441077,-3.300675,-4.551817,-18.755667,4.352159,-0.706827,199.699511,0.756627,-1.662708,-0.600784,2502.214297,0.756627,-1.662708,-0.600784,2502.214297,199.592733,-13.505196,-14.231004,-4.086480,-3.870948,-0.086470,0.001634,-0.662315,-0.028894,-0.684834,0.062563,-10387.230702,148.978106,-60395.339720,3925.003107,127.227957,835.037854,122.424801,31.434216,0.000000,0.000000,-0.080657,-0.072070,-29.705015,0.210472,-0.040763,0.033904,-5.473850,0.254100,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7132.306947,-17638.288415,122.424487,31.434378,0.000000,0.000000,-0.269409,-0.063372,-30.172544,-0.677834,-0.066507,0.035841,-5.459824,0.263451,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,2684.343315,6478.426711,-238723.352462,-1096.284486,-33713.615988,-17992.728695,122.425923,31.434398,0.000000,0.000000,-0.672049,-0.032375,-31.116197,-0.067604,-0.056799,0.040688,-5.889041,-0.099719,0.019770,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0000,1056.213905,-1.056697,4888.625689,-0.153621,-0.330044,18.985572,-9.560786,0.243078,-13.784560,6.286024,0.583886,202.840199,-21.500000,-6.734092,1.185585,33919.380077,-21.500000,-6.734092,1.185585,33919.380077,200.624576,-0.078896,-32.882481,-9.329406,-0.022532,0.189331,-0.039953,-0.230117,0.355425,0.280858,0.702349,-16654.636362,-3643.283488,-20983.990643,183291.476669,67128.623127,23941.149551,122.424989,31.434515,0.000000,0.000000,0.043678,-0.073399,-29.500000,0.695245,0.008514,0.033243,-5.416708,0.330805,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.400000,1076.276362,-1.064587,4885.337440,0.662516,-0.306145,17.565310,-8.981984,0.499079,68.072762,11.349309,3.572079,203.185790,21.500000,-9.654423,3.827161,30344.591867,21.500000,-9.654423,3.827161,30344.591867,200.695188,0.001400,-33.660003,-9.535647,0.000400,0.143381,0.136559,-0.437487,0.299505,0.434651,0.504196,-17269.906376,12452.623286,-39893.683427,-204255.770160,100018.825379,-54874.931350,122.424989,31.434695,0.000000,0.000000,0.014062,-0.072645,-29.632503,0.348244,0.040435,0.033661,-5.476025,0.252650,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.500000,1096.345881,-1.064447,4881.971440,1.972749,-0.463803,24.256221,-8.050670,1.244948,-23.370212,19.187859,-2.516956,203.483271,21.500000,-4.655179,-1.337654,46934.434692,21.500000,-4.655179,-1.337654,46934.434692,201.515650,-0.021037,-34.288744,-9.701135,-0.005981,0.401129,0.098377,-1.109096,0.541178,0.505146,-0.206363,-10356.173207,8970.8060647,0.454491,201.567748,-9.763404,-35.296967,-9.928793,-2.773087,-0.148288,0.025314,0.174432,0.039578,-0.585166,0.943859,-13522.617323,2308.383825,15906.113735,-19814.548417,20289.502623,-7060.750408,122.424840,31.434961,0.000000,0.000000,0.074252,-0.065201,-29.500000,1.417419,-0.043767,0.033886,-4.936812,0.943488,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
71444,-29.707367,0.206002,-0.035947,0.033962,-5.473779,0.254147,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.600000,1118.722374,-82.690823,4959.474767,1.217829,-0.519493,-79.155458,-5.922205,-10.735534,-70.837419,3.643717,-4.545674,200.644218,-21.500000,0.589428,-3.052122,20213.496827,-21.500000,0.589428,-3.052122,20213.496827,196.677668,-33.370770,-23.294906,-6.667108,-9.629801,0.119257,-0.065397,-0.783045,0.222435,-1.042296,-0.595904,-9338.653509,-5963.427525,-71404.482475,204824.965854,-28607.985994,40569.608961,122.424131,31.435078,0.000000,0.000000,-0.114463,-0.070684,-29.743566,0.137225,-0.063604,0.034122,-5.472693,0.254871,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.700000,1138.390141,-86.027900,4957.145276,1.349724,-0.507292,-86.186684,-6.325885,-11.156598,20.752541,1.863979,-0.072163,200.859329,-1.709807,0.623439,0.949638,5153.368137,-1.709807,0.623439,0.949638,5153.368137,197.340266,-34.207285,-24.308358,-6.951077,-9.834026,-0.044366,0.038151,-0.789145,0.065818,-0.953560,-0.723044,-9198.992602,3478.883868,-71960.752230,5953.594135,-27044.540250,-6848.624418,122.424096,31.435255,0.000000,0.000000,-0.123852,-0.070323,-29.769945,0.087105,-0.063700,0.034222,-5.471902,0.255399,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5.800000,1158.124167,-89.448629,4954.714441,1.351851,-0.719135,-84.089151,-6.317271,-11.344213,23.360830,-0.199416,-0.539790,200.915976,21.500000,-1.020628,0.952460,1064.255946,21.500000,-1.020628,0.952460,1064.255946,196.865315,-34.938440,-25.152941,-7.191806,-10.063715,-0.092913,0.134926,-0.695520,0.017121,-0.853717,-0.593164,-9536.799651,12303.676726,-63423.263273,-175668.504198,-2877.368995,-43845.498222,122.424060,31.435433,0.000000,0.000000,-0.109270,-0.069942,-29.770370,0.086297,-0.046839,0.034253,-5.471889,0.255407,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
93013,200.844378,2.864498,-12.967608,-3.700036,0.817113,-0.046667,-0.074547,-1.421048,-0.026941,0.820016,-0.974541,-5043.995388,-6797.773121,-129582.913143,38647.636304,-36233.593172,13929.245645,122.424796,31.435662,0.000000,0.000000,-0.308222,-0.061006,-30.279640,-0.881315,-0.067145,0.036063,-5.456611,0.265593,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.000000,1203.622958,-19.175420,4963.293681,3.541478,0.861271,62.667605,-1.385846,3.917660,9.263389,-3.758556,3.559535,200.867274,-21.500000,-6.653235,1.481040,25935.609493,-21.500000,-6.653235,1.481040,25935.609493,200.602846,4.070052,-13.238431,-3.778895,1.162321,0.184552,-0.108369,-1.006097,0.208737,0.779729,-0.547079,-9106.629574,-9881.976053,-91744.245443,160933.674005,72744.193243,27628.881245,122.424799,31.435843,0.000000,0.000000,-0.213066,-0.062392,-30.208296,-0.745762,0.014585,0.035809,-5.458751,0.264166,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.100000,1223.683243,-18.768415,4961.969838,2.995110,0.780908,63.599083,-1.873317,3.743135,81.205933,1.802249,6.574462,201.050049,21.500000,-3.624022,4.355199,5673.217264,21.500000,-3.624022,4.355199,5673.217264,200.668486,4.914802,-13.693700,-3.905491,1.403016,-0.024996,0.075367,-1.064551,0.007694,0.970593,-0.620139,-7952.562182,6872.557247,-97074.516839,-211964.612536,27267.190878,-43036.459057,122.424803,31.436023,0.000000,0.000000,-0.200297,-0.064429,-30.099022,-0.538142,-0.017130,0.035413,-5.462029,0.261980,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.200000,1243.750091,-18.276935,4960.600468,2.891158,0.820263,71.691737,-2.411533,4.159169,-13.582603,4.560508,2.029270,201.038827,-21.500000,0.780922,0.185817,1300.510512,-21.500000,0.780922,0.185817,1300.510512,201.541768,5.863026,-14.438423,-4.118476,1.666314,-0.053699,-0.125115,-1.237728,-0.011622,0.823425,-0.923877,-6197.229408,-11409.004538,-112866.306203,172025.741595,-33798.063827,35432.855421,122.424808,31.436204,0.000000,0.000000,-0.231978,-0.064662,-30.078232,-0.498640,-0.062451,0.035336,-5.462653,0.261565,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
1903,42307.362472,198.694170,-49.249003,-36.981262,-10.244050,-13.920966,0.380091,-0.081989,-1.462887,0.544674,-1.062242,-1.353272,-7647.528397,-7476.412623,-133398.165380,229768.220203,85403.467767,32357.534633,122.424114,31.436309,0.000000,0.000000,-0.285812,-0.061135,-30.441892,-1.189595,0.026068,0.036802,-5.451743,0.268838,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.300000,1275.238261,-89.234665,4896.959611,4.302526,-1.056167,-91.533242,-9.631877,-18.660579,23.358139,6.566239,2.175467,208.373869,-13.234364,-2.783649,4.070254,7493.823098,-13.234364,-2.783649,4.070254,7493.823098,199.539214,-50.704266,-38.324372,-10.598242,-14.257488,0.028681,0.098258,-1.635572,0.195998,-0.887292,-1.661952,-4878.491124,8959.993804,-149144.985864,116233.374311,10935.437370,-17229.414679,122.424062,31.436488,0.000000,0.000000,-0.297170,-0.060460,-30.360505,-1.034960,-0.023103,0.036569,-5.454185,0.267210,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
00000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.500000,1306.110243,74.025495,4846.387417,4.892455,0.901165,129.554950,-19.307466,19.709296,4.637665,-10.497543,7.705314,204.103234,0.088725,-1.372517,5.132453,0.463983,0.088725,-1.372517,5.132453,0.463983,188.744076,51.171910,-59.165893,-16.850903,15.169261,-0.042291,0.008569,-1.471276,0.288346,0.736220,-2.072278,-3856.895865,781.373873,-134163.086422,-1628.873889,12285.794398,-20974.026028,122.425778,31.436766,0.000000,0.000000,-0.349166,-0.057755,-30.478491,-1.259133,-0.036259,0.036787,-5.450645,0.269570,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.600000,1324.984651,79.142686,4840.470827,3.258781,0.375438,130.473062,-19.222623,18.332574,3.872499,-9.506270,6.353306,204.223330,0.611087,-2.440949,4.967099,0.050427,0.611087,-2.440949,4.967099,0.050427,187.980554,52.061136,-61.020597,-17.385150,15.480049,-0.084356,0.041686,-1.026338,0.244884,0.759985,-1.639239,-7692.318293,3801.241843,-93589.950610,-1188.763799,26739.639411,-26098.425970,122.425831,31.436936,0.000000,0.000000,-0.227940,-0.064766,-30.151756,-0.638337,-0.028638,0.035625,-5.460447,0.263035,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.700000,1343.782706,84.348800,4834.368768,1.850983,-0.027813,131.254470,-19.081121,17.131358,3.240989,-7.439676,4.644423,204.376864,1.050364,-3.088465,4.207794,0.009537,1.050364,-3.088465,4.207794,0.009537,187.413734,52.640574,-62.628420,-17.844575,15.688935,-0.119607,0.060538,-0.666231,0.207299,0.771021,-1.289406,-10906.779167,5520.391773,-60752.472810,-2986.073763,34204.060892,-26671.177844,122.425886,31.437105,0.000000,0.000000,-0.125173,-0.069765,-29.870197,-0.103373,-0.024682,0.034547,-5.468894,0.257404,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.800000,1362.524079,89.612857,4828.105926,0.750816,-0.269368,131.876541,-18.934995,16.216620,1.770248,-4.824367,2.867147,204.539065,-15.612189,-11.219809,3.119168,58728.137755,-15.612189,-11.219809,3.119168,58728.137755,186.989826,52.973975,-64.021970,-18.240484,15.817357,0.416403,-0.000775,-0.135612,0.740898,0.703518,-0.767018,-20757.113578,-70.704257,-12366.226926,134267.526037,138635.072775,4074.643564,122.425942,31.437274,0.000000,0.000000,0.018429,-0.072453,-29.650163,0.314690,0.052188,0.033724,-5.475495,0.253003,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
81,0.250612,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
328,4842.019334,0.464467,0.235562,-22.329553,-6.772328,0.194553,77.400819,-3.579755,2.682729,204.530096,21.500000,-6.330603,1.943333,7918.729179,21.500000,-6.330603,1.943333,7918.729179,204.094399,2.108758,-25.467158,-7.152775,0.591974,-0.088885,0.072213,-0.242510,0.02904054799,0.033390,-5.478332,0.251112,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6.900000,1409.699567,-68.498827,4911.799684,0.218002,-0.604386,-65.578227,-4.979534,-7.520431,-3.666207,-1.228726,-1.810957,205.186820,-0.819352,-0.486538,-0.421090,0.281322,-0.819352,-0.486538,-0.421090,0.281322,202.543558,-26.924608,-20.106183,-5.623417,-7.572073,-0.130961,0.036986,-0.427122,-0.044161,-0.870104,-0.015232,-11942.379112,3372.692018,-38948.551328,11067.876490,-8333.610447,-2806.715474,122.424280,31.437699,0.000000,0.000000,-0.036205,-0.073457,-29.543600,0.517159,-0.054561,0.033359,-5.478692,0.250872,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,3.368616,-7.756757,1983.736602,-3.367867,3.368616,-7.756757,1983.736602,206.928537,-19.250456,-23.856700,-6.622894,-5.314900,0.041362,-0.332373,-3.232945,0.042189,-0.875315,-2.393175,1787.969683,-30308.514256,-294806.630869,-25427.476126,-74447.604862,79604.268643,122.424843,31.437750,0.000000,0.000000,-0.753584,-0.022991,-31.239277,0.178555,-0.082251,0.042724,-5.976735,-0.173566,0.019924,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7.100000,1436.096664,-16.870646,4826.960483,8.690922,3.142911,-31.045255,-0.339617,-13.056432,7.556241,-7.720515,2.911923,206.456237,-5.031256,-6.046863,-3.665092,35913.096348,-5.031256,-6.046863,-3.665092,35913.096348,205.636692,-21.057300,-22.212078,-6.176255,-5.846737,0.393712,-0.309031,-2.461052,0.399639,-0.824737,-1.604307,-11.204475,-28180.010305,-224419.052238,-2272.526232,68501.892016,60332.082804,122.424823,31.437937,0.000000,0.000000,-0.591764,-0.029511,-31.090547,-0.118905,0.013087,0.041658,-5.870765,-0.084328,0.019738,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7.200000,1456.660333,-18.976376,4824.739275,7.428187,2.741771,-30.295313,-0.855844,-12.411240,6.989210,-2.498549,7.018996,206.562120,21.500000,-5.242383,0.833554,16762.148938,21.500000,-5.242383,0.833554,16762.148938,205.127141,-22.532205,-21.191549,-5.888429,-6.268528,0.169068,-0.124346,-2.241517,0.184005,-0.628747,-1.378177,-1345.115182,-11338.887272,-204400.061150,-192402.749372,52014.671859,2623.160935,122.424801,31.438122,0.000000,0.000000,-0.506755,-0.037726,-30.888510,-0.522980,0.004419,0.040035,-5.726813,0.036894,0.019486,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7.300000,1477.173047,-21.229597,4822.620120,6.763020,1.964581,-29.605902,-0.721794,-11.677660,-78.731467,1.521953,5.883499,206.537244,-21.500000,-1.748908,1.365988,1726.974856,-21.500000,-1.748908,1.365988,1726.974856,204.719319,-23.714129,-20.270822,-5.632424,-6.607538,0.016857,-0.204937,-2.253166,0.029455,-0.698929,-1.383791,-189.770651,-18687.856399,-205462.274234,200619.728542,-502.736212,36654.363038,122.424777,31.438307,0.000000,0.000000,-0.487630,-0.041481,-30.782083,-0.735834,-0.030641,0.038954,-5.650984,0.100750,0.019353,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7.400000,1497.644979,-23.601010,4820.593038,6.806513,0.263953,-37.474349,-0.270692,-11.272094,10.929242,0.518153,9.886919,206.382900,-21.500000,-2.427599,8.370320,20057.645136,-21.500000,-2.427599,8.370320,20057.645136,205.233621,-24.861176,-19.926866,-5.540705,-6.906928,0.213790,0.021628,-2.239849,0.218515,-0.586771,-1.446232,-562.470238,1972.248792,-204247.956128,179791.831332,10081.778625,-22185.579533,122.424752,31.438491,0.000000,0.000000,-0.484320,-0.046767,-30.789042,-0.721916,-0.023475,0.038865,-5.655942,0.096575,0.019361,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
7.500000,1518.168341,-26.087127,4818.600351,6.455995,-0.749151,-36.379441,0.365503,-10.511955,90.909146,1.461949,9.638399,206.425551,10.532627,-0.477366,10.172862,3279.758071,10.532627,-0.477366,10.172862,3279.758071,204.701948,-26.146176,-19.052518,-5.295782,-7.278864,0.038023,0.252373,-2.226845,0.031644,-0.340745,-1.421755,187.488906,23013.415174,-203062.164419,-109413.036131,-17631.993981,-83562.766760,122.424726,31.438676,0.000000,0.000000,-0.474374,-0.049007,-30.732959,-0.834081,-0.043364,0.038429,-5.615983,0.130224,0.019291,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
